Date.Time,Depth,Temp,DO,DOsat,pH,Cond
2019-06-01 18:00:00,7.0,24.25,5.184,63.175,7.803,367.965
2019-06-01 18:00:00,7.5,24.25,5.067,61.814,7.803,367.876
2019-06-01 18:00:00,8.0,24.25,4.533,55.478,7.743,366.175
2019-06-01 18:00:00,8.5,24.125,4.623,56.162,7.718,365.954
2019-06-01 18:00:00,9.0,24.125,4.473,54.344,7.707,365.397
2019-06-01 18:00:00,9.5,24.125,3.88,47.227,7.632,366.307
2019-06-01 18:00:00,10.0,23.75,3.073,37.213,7.546,367.79
2019-06-01 20:00:00,0.0,30.25,12.328,166.1,8.845,366.598
2019-06-01 20:00:00,0.5,28.625,12.356,162.565,8.789,363.57
2019-06-01 20:00:00,1.0,27.625,12.184,157.566,8.705,363.842
2019-06-01 20:00:00,1.5,26.375,11.134,140.096,8.648,364.928
2019-06-01 20:00:00,2.0,26.0,9.935,124.185,8.472,363.391
2019-06-01 20:00:00,2.5,25.375,8.079,100.103,8.27,368.217
2019-06-01 20:00:00,3.0,24.875,6.548,80.932,8.01,370.685
2019-06-01 20:00:00,3.5,24.75,6.232,76.734,7.969,370.875
2019-06-01 20:00:00,4.0,24.625,6.283,76.567,7.992,366.482
2019-06-01 20:00:00,4.5,24.5,5.944,72.906,7.929,366.872
2019-06-01 20:00:00,5.0,24.5,5.976,72.518,7.92,368.71
2019-06-01 20:00:00,5.5,24.5,5.754,70.343,7.898,366.288
2019-06-01 20:00:00,6.0,24.5,5.747,69.687,7.865,366.189
2019-06-01 20:00:00,6.5,24.375,5.491,66.731,7.832,367.458
2019-06-01 20:00:00,7.0,24.25,4.829,58.631,7.747,366.763
2019-06-01 20:00:00,7.5,24.25,4.786,58.489,7.727,366.245
2019-06-01 20:00:00,8.0,24.125,4.564,55.26,7.7,367.375
2019-06-01 20:00:00,8.5,24.125,4.52,54.515,7.67,367.126
2019-06-01 20:00:00,9.0,24.125,4.223,51.307,7.687,367.007
2019-06-01 20:00:00,9.5,24.0,3.512,42.349,7.577,368.773
2019-06-01 20:00:00,10.0,23.375,2.074,24.842,7.414,368.323
2019-06-01 22:00:00,0.0,29.125,12.697,168.213,8.817,364.476
2019-06-01 22:00:00,0.5,27.625,13.269,172.738,8.87,360.845
2019-06-01 22:00:00,1.0,27.375,13.048,167.565,8.809,358.707
2019-06-01 22:00:00,1.5,26.25,10.839,137.661,8.581,365.951
2019-06-01 22:00:00,2.0,25.875,9.37,117.181,8.415,365.077
2019-06-01 22:00:00,2.5,25.75,9.013,112.789,8.406,364.702
2019-06-01 22:00:00,3.0,24.875,6.477,80.437,8.001,369.442
2019-06-01 22:00:00,3.5,24.75,6.427,78.71,7.981,369.11
2019-06-01 22:00:00,4.0,24.625,6.274,76.606,7.953,369.081
2019-06-01 22:00:00,4.5,24.5,5.998,73.036,7.89,369.242
2019-06-01 22:00:00,5.0,24.5,5.79,70.701,7.89,368.865
2019-06-01 22:00:00,5.5,24.5,5.568,68.385,7.868,366.578
2019-06-01 22:00:00,6.0,24.375,5.232,63.566,7.81,366.728
2019-06-01 22:00:00,6.5,24.25,5.033,61.377,7.764,367.3
2019-06-01 22:00:00,7.0,24.125,4.457,54.09,7.679,367.814
2019-06-01 22:00:00,7.5,24.125,4.418,53.979,7.675,367.715
2019-06-01 22:00:00,8.0,24.125,4.175,50.546,7.656,366.922
2019-06-01 22:00:00,8.5,24.125,4.137,50.415,7.655,366.824
2019-06-01 22:00:00,9.0,24.125,4.132,50.019,7.65,366.591
2019-06-01 22:00:00,9.5,24.0,3.964,48.136,7.615,367.909
2019-06-01 22:00:00,10.0,23.5,2.404,28.812,7.439,369.888
2019-06-02 00:00:00,0.0,28.25,11.336,148.92,8.776,358.629
2019-06-02 00:00:00,0.5,27.5,12.275,158.877,8.785,360.959
2019-06-02 00:00:00,1.0,27.125,12.427,159.512,8.716,361.327
2019-06-02 00:00:00,1.5,26.5,11.035,139.058,8.564,364.287
2019-06-02 00:00:00,2.0,25.75,9.186,114.724,8.339,367.673
2019-06-02 00:00:00,2.5,25.5,8.147,101.741,8.295,367.359
2019-06-02 00:00:00,3.0,24.75,6.415,79.447,8.027,368.976
2019-06-02 00:00:00,3.5,24.75,6.298,77.215,7.973,368.109
2019-06-02 00:00:00,4.0,24.5,6.225,76.423,7.992,367.615
2019-06-02 00:00:00,4.5,24.5,5.782,70.895,7.921,368.99
2019-06-02 00:00:00,5.0,24.5,5.691,69.56,7.888,368.372
2019-06-02 00:00:00,5.5,24.375,5.324,64.733,7.84,367.234
2019-06-02 00:00:00,6.0,24.25,4.63,56.738,7.738,366.72
2019-06-02 00:00:00,6.5,24.25,4.375,53.711,7.713,366.39
2019-06-02 00:00:00,7.0,24.125,4.127,50.48,7.686,367.992
2019-06-02 00:00:00,7.5,24.125,4.049,48.753,7.655,367.534
2019-06-02 00:00:00,8.0,24.125,4.221,51.419,7.657,369.296
2019-06-02 00:00:00,8.5,24.125,4.074,49.736,7.626,368.761
2019-06-02 00:00:00,9.0,24.125,3.855,46.609,7.621,366.645
2019-06-02 00:00:00,9.5,24.125,3.868,46.994,7.618,366.357
2019-06-02 00:00:00,10.0,24.0,3.898,47.058,7.615,367.842
2019-06-02 02:00:00,0.0,27.375,11.094,142.227,8.699,363.736
2019-06-02 02:00:00,0.5,27.25,10.883,140.977,8.715,363.472
2019-06-02 02:00:00,1.0,27.0,10.645,136.599,8.638,363.598
2019-06-02 02:00:00,1.5,26.375,8.632,109.835,8.41,364.417
2019-06-02 02:00:00,2.0,25.125,7.065,87.733,8.169,369.218
2019-06-02 02:00:00,2.5,24.75,6.17,75.775,7.994,366.534
2019-06-02 02:00:00,3.0,24.5,6.014,73.075,7.963,369.705
2019-06-02 02:00:00,3.5,24.5,5.971,73.352,7.962,369.687
2019-06-02 02:00:00,4.0,24.5,5.999,73.176,7.937,367.74
2019-06-02 02:00:00,4.5,24.5,5.557,67.704,7.861,369.314
2019-06-02 02:00:00,5.0,24.375,5.095,62.401,7.793,368.336
2019-06-02 02:00:00,5.5,24.375,5.018,61.462,7.769,366.235
2019-06-02 02:00:00,6.0,24.25,4.869,59.068,7.735,367.811
2019-06-02 02:00:00,6.5,24.25,4.691,57.404,7.721,369.57
2019-06-02 02:00:00,7.0,24.25,4.51,54.789,7.691,369.033
2019-06-02 02:00:00,7.5,24.25,4.399,53.334,7.686,366.571
2019-06-02 02:00:00,8.0,24.25,4.364,53.151,7.687,366.417
2019-06-02 02:00:00,8.5,24.125,3.942,47.837,7.63,369.383
2019-06-02 02:00:00,9.0,24.125,3.809,46.08,7.611,366.925
2019-06-02 02:00:00,9.5,24.125,3.563,43.025,7.614,366.396
2019-06-02 02:00:00,10.0,24.0,3.495,42.376,7.588,367.296
2019-06-02 04:00:00,0.0,26.5,9.829,125.307,8.57,363.905
2019-06-02 04:00:00,0.5,25.75,8.463,105.541,8.402,365.661
2019-06-02 04:00:00,1.0,25.625,8.08,101.429,8.326,367.115
2019-06-02 04:00:00,1.5,25.625,8.004,100.418,8.321,366.298
2019-06-02 04:00:00,2.0,25.375,7.617,94.81,8.234,365.983
2019-06-02 04:00:00,2.5,24.625,5.942,73.422,7.963,366.319
2019-06-02 04:00:00,3.0,24.5,5.54,67.82,7.844,368.227
2019-06-02 04:00:00,3.5,24.5,5.525,67.267,7.841,366.054
2019-06-02 04:00:00,4.0,24.5,5.521,67.157,7.828,366.052
2019-06-02 04:00:00,4.5,24.375,5.444,66.069,7.839,367.874
2019-06-02 04:00:00,5.0,24.375,5.407,66.022,7.835,367.78
2019-06-02 04:00:00,5.5,24.375,5.263,64.493,7.793,367.599
2019-06-02 04:00:00,6.0,24.375,5.115,62.358,7.77,366.993
2019-06-02 04:00:00,6.5,24.375,5.011,61.142,7.772,366.539
2019-06-02 04:00:00,7.0,24.375,5.004,61.09,7.771,366.474
2019-06-02 04:00:00,7.5,24.375,4.933,59.883,7.744,366.299
2019-06-02 04:00:00,8.0,24.375,4.928,59.828,7.746,366.278
2019-06-02 04:00:00,8.5,24.25,4.717,57.435,7.705,367.488
2019-06-02 04:00:00,9.0,24.125,3.761,45.632,7.597,368.594
2019-06-02 04:00:00,9.5,24.0,3.365,40.513,7.565,369.208
2019-06-02 04:00:00,10.0,23.625,2.343,28.243,7.447,366.629
2019-06-02 06:00:00,0.0,25.625,7.908,98.966,8.365,364.334
2019-06-02 06:00:00,0.5,24.875,5.794,71.98,7.945,368.732
2019-06-02 06:00:00,1.0,24.5,5.695,69.78,7.907,369.48
2019-06-02 06:00:00,1.5,24.5,5.688,69.663,7.918,369.454
2019-06-02 06:00:00,2.0,24.5,5.606,68.934,7.891,367.324
2019-06-02 06:00:00,2.5,24.5,5.566,68.227,7.904,367.101
2019-06-02 06:00:00,3.0,24.5,5.586,68.462,7.859,367.021
2019-06-02 06:00:00,3.5,24.5,5.436,66.121,7.818,368.15
2019-06-02 06:00:00,4.0,24.375,5.253,64.49,7.813,369.744
2019-06-02 06:00:00,4.5,24.375,5.212,63.707,7.81,367.52
2019-06-02 06:00:00,5.0,24.375,5.211,63.632,7.784,369.494
2019-06-02 06:00:00,5.5,24.375,5.17,62.785,7.8,367.322
2019-06-02 06:00:00,6.0,24.375,5.073,62.175,7.8,367.268
2019-06-02 06:00:00,6.5,24.375,4.954,60.279,7.775,366.865
2019-06-02 06:00:00,7.0,24.375,4.883,59.646,7.777,366.673
2019-06-02 06:00:00,7.5,24.375,4.885,59.992,7.776,366.685
2019-06-02 06:00:00,8.0,24.375,4.816,58.883,7.77,366.435
2019-06-02 06:00:00,8.5,24.375,4.838,58.54,7.742,366.31
2019-06-02 06:00:00,9.0,24.25,4.24,51.313,7.659,368.939
2019-06-02 06:00:00,9.5,23.25,1.659,19.776,7.433,366.628
2019-06-02 06:00:00,10.0,22.875,1.326,15.636,7.349,368.492
2019-06-02 08:00:00,0.0,24.625,5.817,71.118,7.877,370.576
2019-06-02 08:00:00,0.5,24.5,5.794,70.569,7.891,369.836
2019-06-02 08:00:00,1.0,24.5,5.642,68.637,7.846,369.336
2019-06-02 08:00:00,1.5,24.5,5.497,67.368,7.822,368.918
2019-06-02 08:00:00,2.0,24.5,5.425,66.29,7.83,366.41
2019-06-02 08:00:00,2.5,24.5,5.425,66.127,7.819,368.35
2019-06-02 08:00:00,3.0,24.375,5.284,64.936,7.82,369.934
2019-06-02 08:00:00,3.5,24.375,5.28,64.347,7.789,369.888
2019-06-02 08:00:00,4.0,24.375,5.238,63.834,7.787,369.722
2019-06-02 08:00:00,4.5,24.375,5.172,63.213,7.786,369.472
2019-06-02 08:00:00,5.0,24.375,5.062,61.661,7.755,368.945
2019-06-02 08:00:00,5.5,24.375,5.026,61.053,7.771,366.895
2019-06-02 08:00:00,6.0,24.375,5.024,61.475,7.771,366.863
2019-06-02 08:00:00,6.5,24.375,4.993,60.535,7.773,366.823
2019-06-02 08:00:00,7.0,24.375,4.849,59.439,7.777,366.379
2019-06-02 08:00:00,7.5,24.375,4.743,57.924,7.749,366.079
2019-06-02 08:00:00,8.0,24.375,4.772,57.775,7.747,366.093
2019-06-02 08:00:00,8.5,24.375,4.772,57.826,7.746,366.097
2019-06-02 08:00:00,9.0,24.25,4.213,51.458,7.681,366.824
2019-06-02 08:00:00,9.5,23.125,1.715,20.446,7.416,368.841
2019-06-02 08:00:00,10.0,23.125,1.624,19.277,7.381,369.191
2019-06-02 10:00:00,0.0,24.75,6.79,83.175,8.106,369.768
2019-06-02 10:00:00,0.5,24.75,6.555,80.217,8.038,369.105
2019-06-02 10:00:00,1.0,24.75,6.75,82.503,8.017,369.705
2019-06-02 10:00:00,1.5,24.5,5.741,70.165,7.89,369.805
2019-06-02 10:00:00,2.0,24.5,5.762,70.057,7.897,367.995
2019-06-02 10:00:00,2.5,24.5,5.457,66.748,7.825,368.563
2019-06-02 10:00:00,3.0,24.5,5.457,66.652,7.823,368.617
2019-06-02 10:00:00,3.5,24.5,5.42,66.182,7.821,368.466
2019-06-02 10:00:00,4.0,24.375,5.349,65.86,7.819,369.927
2019-06-02 10:00:00,4.5,24.5,5.348,65.055,7.821,368.063
2019-06-02 10:00:00,5.0,24.375,5.314,65.215,7.843,367.718
2019-06-02 10:00:00,5.5,24.375,5.348,65.272,7.827,367.645
2019-06-02 10:00:00,6.0,24.375,5.355,65.929,7.827,367.659
2019-06-02 10:00:00,6.5,24.375,5.316,65.484,7.826,367.59
2019-06-02 10:00:00,7.0,24.375,5.023,61.111,7.775,366.658
2019-06-02 10:00:00,7.5,24.375,4.913,59.818,7.778,366.406
2019-06-02 10:00:00,8.0,24.375,4.881,59.606,7.77,366.363
2019-06-02 10:00:00,8.5,24.375,4.848,59.083,7.771,366.232
2019-06-02 10:00:00,9.0,24.25,4.702,57.44,7.74,367.797
2019-06-02 10:00:00,9.5,24.25,4.387,53.706,7.688,368.953
2019-06-02 10:00:00,10.0,24.25,4.276,51.808,7.658,368.607
2019-06-02 12:00:00,0.0,24.875,7.142,87.725,8.131,369.244
2019-06-02 12:00:00,0.5,24.875,7.113,87.969,8.18,367.04
2019-06-02 12:00:00,1.0,24.875,7.079,87.402,8.151,366.742
2019-06-02 12:00:00,1.5,24.875,7.044,86.653,8.18,366.699
2019-06-02 12:00:00,2.0,24.875,6.939,85.019,8.143,366.053
2019-06-02 12:00:00,2.5,24.75,6.765,82.623,8.105,366.064
2019-06-02 12:00:00,3.0,24.75,6.73,82.601,8.105,366.311
2019-06-02 12:00:00,3.5,24.75,6.865,84.354,8.098,366.351
2019-06-02 12:00:00,4.0,24.75,6.901,84.874,8.066,366.534
2019-06-02 12:00:00,4.5,24.75,6.901,84.761,8.091,366.298
2019-06-02 12:00:00,5.0,24.625,6.831,83.572,8.093,367.895
2019-06-02 12:00:00,5.5,24.625,6.731,82.932,8.074,367.765
2019-06-02 12:00:00,6.0,24.625,6.59,80.792,8.013,367.009
2019-06-02 12:00:00,6.5,24.625,6.554,80.024,8.017,366.997
2019-06-02 12:00:00,7.0,24.625,6.522,79.837,8.009,366.639
2019-06-02 12:00:00,7.5,24.625,6.447,78.557,8.007,366.028
2019-06-02 12:00:00,8.0,24.5,6.385,78.18,8.007,367.845
2019-06-02 12:00:00,8.5,24.5,6.346,77.639,8.005,367.697
2019-06-02 12:00:00,9.0,24.5,6.167,75.952,7.971,367.074
2019-06-02 12:00:00,9.5,24.5,6.229,76.012,7.972,367.153
2019-06-02 12:00:00,10.0,24.5,6.271,76.71,7.97,367.536
2019-06-02 14:00:00,0.0,24.75,6.926,84.537,8.091,371.082
2019-06-02 14:00:00,0.5,24.75,6.933,84.672,8.098,369.139
2019-06-02 14:00:00,1.0,24.75,6.904,84.856,8.083,369.155
2019-06-02 14:00:00,1.5,24.75,6.905,84.971,8.081,369.163
2019-06-02 14:00:00,2.0,24.75,6.904,84.645,8.093,367.174
2019-06-02 14:00:00,2.5,24.75,6.905,84.795,8.077,369.134
2019-06-02 14:00:00,3.0,24.75,6.906,84.781,8.088,367.132
2019-06-02 14:00:00,3.5,24.75,6.905,84.904,8.069,369.103
2019-06-02 14:00:00,4.0,24.75,6.906,84.617,8.069,369.139
2019-06-02 14:00:00,4.5,24.75,6.904,84.952,8.066,369.105
2019-06-02 14:00:00,5.0,24.75,6.873,84.238,8.065,369.096
2019-06-02 14:00:00,5.5,24.75,6.839,83.845,8.079,366.978
2019-06-02 14:00:00,6.0,24.75,6.772,83.306,8.082,366.76
2019-06-02 14:00:00,6.5,24.75,6.667,81.713,8.084,366.51
2019-06-02 14:00:00,7.0,24.75,6.636,81.918,8.081,366.524
2019-06-02 14:00:00,7.5,24.75,6.603,81.464,8.081,366.483
2019-06-02 14:00:00,8.0,24.75,6.633,81.874,8.08,366.445
2019-06-02 14:00:00,8.5,24.75,6.601,81.21,8.077,366.402
2019-06-02 14:00:00,9.0,24.75,6.599,81.319,8.072,366.355
2019-06-02 14:00:00,9.5,24.75,6.632,81.866,8.068,366.351
2019-06-02 14:00:00,10.0,24.625,6.567,80.999,8.064,367.972
2019-06-02 16:00:00,0.0,25.0,7.394,90.547,8.165,370.633
2019-06-02 16:00:00,0.5,25.0,7.382,91.284,8.194,368.322
2019-06-02 16:00:00,1.0,25.0,7.349,90.866,8.196,368.135
2019-06-02 16:00:00,1.5,24.875,7.251,89.184,8.201,369.497
2019-06-02 16:00:00,2.0,24.875,7.012,86.135,8.146,366.265
2019-06-02 16:00:00,2.5,24.75,6.81,83.797,8.087,369.398
2019-06-02 16:00:00,3.0,24.75,6.738,82.636,8.077,369.153
2019-06-02 16:00:00,3.5,24.75,6.704,82.399,8.074,369.163
2019-06-02 16:00:00,4.0,24.75,6.601,80.537,8.071,366.76
2019-06-02 16:00:00,4.5,24.75,6.566,80.972,8.115,366.594
2019-06-02 16:00:00,5.0,24.75,6.561,80.417,8.009,366.421
2019-06-02 16:00:00,5.5,24.75,6.489,79.847,8.057,364.1
2019-06-02 16:00:00,6.0,24.625,6.419,78.759,8.05,365.634
2019-06-02 16:00:00,6.5,24.625,6.416,78.749,8.051,365.201
2019-06-02 16:00:00,7.0,24.625,6.385,78.363,8.061,364.833
2019-06-02 16:00:00,7.5,24.625,6.352,77.816,8.061,364.725
2019-06-02 16:00:00,8.0,24.625,6.386,78.362,8.005,366.649
2019-06-02 16:00:00,8.5,24.625,6.353,78.483,8.002,366.685
2019-06-02 16:00:00,9.0,24.625,6.321,77.912,8.062,364.583
2019-06-02 16:00:00,9.5,24.625,6.351,77.58,8.06,364.56
2019-06-02 16:00:00,10.0,24.625,6.351,77.644,8.057,364.55
2019-06-02 18:00:00,0.0,25.375,8.301,102.604,8.298,368.515
2019-06-02 18:00:00,0.5,25.25,8.021,99.141,8.266,368.382
2019-06-02 18:00:00,1.0,25.125,7.622,93.713,8.202,366.093
2019-06-02 18:00:00,1.5,25.0,7.55,93.267,8.208,369.77
2019-06-02 18:00:00,2.0,25.0,7.549,93.048,8.21,367.671
2019-06-02 18:00:00,2.5,25.0,7.514,92.605,8.23,365.7
2019-06-02 18:00:00,3.0,25.0,7.486,92.112,8.242,367.784
2019-06-02 18:00:00,3.5,25.0,7.513,92.704,8.188,369.725
2019-06-02 18:00:00,4.0,25.0,7.514,92.767,8.243,365.791
2019-06-02 18:00:00,4.5,25.0,7.484,92.162,8.23,367.727
2019-06-02 18:00:00,5.0,25.0,7.478,92.106,8.203,367.314
2019-06-02 18:00:00,5.5,25.0,7.412,91.871,8.215,364.989
2019-06-02 18:00:00,6.0,25.0,7.275,89.114,8.174,364.414
2019-06-02 18:00:00,6.5,25.0,7.278,89.895,8.171,364.298
2019-06-02 18:00:00,7.0,25.0,7.245,89.447,8.16,364.301
2019-06-02 18:00:00,7.5,25.0,7.275,89.688,8.161,364.173
2019-06-02 18:00:00,8.0,25.0,7.177,88.36,8.177,364.082
2019-06-02 18:00:00,8.5,25.0,7.211,88.896,8.171,364.154
2019-06-02 18:00:00,9.0,25.0,7.177,88.973,8.173,364.056
2019-06-02 18:00:00,9.5,24.875,7.007,86.402,8.163,364.984
2019-06-02 18:00:00,10.0,24.5,6.202,75.502,8.02,366.691
2019-06-02 20:00:00,0.0,26.625,9.115,115.136,8.397,370.919
2019-06-02 20:00:00,0.5,26.625,8.996,113.718,8.405,368.32
2019-06-02 20:00:00,1.0,26.25,8.923,112.907,8.403,366.669
2019-06-02 20:00:00,1.5,25.625,9.25,114.675,8.401,366.021
2019-06-02 20:00:00,2.0,25.375,8.542,105.641,8.33,364.389
2019-06-02 20:00:00,2.5,25.25,8.039,99.095,8.289,366.712
2019-06-02 20:00:00,3.0,25.125,7.687,94.766,8.207,367.065
2019-06-02 20:00:00,3.5,25.0,7.452,92.254,8.192,367.954
2019-06-02 20:00:00,4.0,25.0,7.387,91.139,8.196,367.654
2019-06-02 20:00:00,4.5,25.0,7.482,92.061,8.25,365.968
2019-06-02 20:00:00,5.0,25.0,7.38,91.456,8.192,367.434
2019-06-02 20:00:00,5.5,25.0,7.411,91.735,8.212,365.523
2019-06-02 20:00:00,6.0,25.0,7.378,91.206,8.214,365.336
2019-06-02 20:00:00,6.5,25.0,7.345,90.978,8.208,365.178
2019-06-02 20:00:00,7.0,25.0,7.342,90.331,8.142,365.032
2019-06-02 20:00:00,7.5,25.0,7.279,89.958,8.152,364.782
2019-06-02 20:00:00,8.0,24.875,7.109,87.899,8.145,365.828
2019-06-02 20:00:00,8.5,24.875,6.966,85.101,8.08,364.937
2019-06-02 20:00:00,9.0,24.75,6.531,80.12,8.096,365.036
2019-06-02 20:00:00,9.5,24.25,4.617,56.214,7.755,366.396
2019-06-02 20:00:00,10.0,23.625,2.8,33.961,7.571,369.618
2019-06-02 22:00:00,0.0,26.75,10.126,129.992,8.623,367.921
2019-06-02 22:00:00,0.5,26.625,10.119,128.893,8.538,366.931
2019-06-02 22:00:00,1.0,26.375,9.418,119.427,8.446,365.874
2019-06-02 22:00:00,1.5,26.375,9.501,120.931,8.525,367.441
2019-06-02 22:00:00,2.0,26.25,9.839,124.861,8.518,365.901
2019-06-02 22:00:00,2.5,25.25,7.934,98.392,8.294,366.412
2019-06-02 22:00:00,3.0,25.25,7.795,96.855,8.27,364.379
2019-06-02 22:00:00,3.5,25.0,7.221,89.231,8.218,367.212
2019-06-02 22:00:00,4.0,25.0,7.249,89.434,8.151,367.104
2019-06-02 22:00:00,4.5,25.0,7.245,89.429,8.128,367.041
2019-06-02 22:00:00,5.0,25.0,7.24,89.233,8.126,367.005
2019-06-02 22:00:00,5.5,25.0,7.141,87.601,8.143,364.315
2019-06-02 22:00:00,6.0,25.0,7.075,87.405,8.159,362.49
2019-06-02 22:00:00,6.5,25.0,7.004,86.001,8.132,364.121
2019-06-02 22:00:00,7.0,24.875,6.832,84.348,8.075,364.955
2019-06-02 22:00:00,7.5,24.875,6.86,84.056,8.072,364.778
2019-06-02 22:00:00,8.0,24.875,6.827,83.511,8.072,364.809
2019-06-02 22:00:00,8.5,24.875,6.827,83.664,8.065,364.766
2019-06-02 22:00:00,9.0,24.875,6.798,83.956,8.065,364.601
2019-06-02 22:00:00,9.5,24.5,6.07,74.285,7.997,365.564
2019-06-02 22:00:00,10.0,23.875,3.193,38.533,7.594,368.3
2019-06-03 00:00:00,0.0,26.875,10.5,133.428,8.574,366.881
2019-06-03 00:00:00,0.5,26.75,10.26,130.247,8.571,366.944
2019-06-03 00:00:00,1.0,26.5,10.123,128.878,8.525,367.345
2019-06-03 00:00:00,1.5,26.375,9.91,125.865,8.559,365.491
2019-06-03 00:00:00,2.0,26.125,9.204,116.351,8.467,364.195
2019-06-03 00:00:00,2.5,25.375,7.865,97.078,8.276,364.683
2019-06-03 00:00:00,3.0,25.75,8.05,100.003,8.254,366.661
2019-06-03 00:00:00,3.5,25.125,7.316,90.074,8.213,366.38
2019-06-03 00:00:00,4.0,25.0,7.11,87.953,8.159,365.017
2019-06-03 00:00:00,4.5,25.0,7.071,87.124,8.147,366.775
2019-06-03 00:00:00,5.0,25.0,7.006,86.736,8.134,366.576
2019-06-03 00:00:00,5.5,25.0,7.008,86.087,8.142,364.416
2019-06-03 00:00:00,6.0,24.875,6.902,85.387,8.079,365.816
2019-06-03 00:00:00,6.5,24.875,6.866,84.759,8.072,365.663
2019-06-03 00:00:00,7.0,24.875,6.831,84.369,8.074,365.409
2019-06-03 00:00:00,7.5,24.875,6.827,83.514,8.074,364.869
2019-06-03 00:00:00,8.0,24.875,6.729,82.873,8.09,364.457
2019-06-03 00:00:00,8.5,24.75,6.289,77.376,8.037,365.18
2019-06-03 00:00:00,9.0,24.125,4.135,50.046,7.71,366.801
2019-06-03 00:00:00,9.5,23.75,2.744,33.121,7.536,369.78
2019-06-03 00:00:00,10.0,23.5,1.918,22.914,7.45,368.357
2019-06-03 02:00:00,0.0,26.5,10.544,133.246,8.565,365.156
2019-06-03 02:00:00,0.5,26.5,10.47,132.354,8.577,365.147
2019-06-03 02:00:00,1.0,26.5,10.116,128.864,8.529,364.042
2019-06-03 02:00:00,1.5,26.125,8.942,113.414,8.495,364.701
2019-06-03 02:00:00,2.0,25.5,7.804,96.6,8.261,364.995
2019-06-03 02:00:00,2.5,25.375,7.726,96.212,8.271,364.628
2019-06-03 02:00:00,3.0,25.25,7.558,93.986,8.2,367.16
2019-06-03 02:00:00,3.5,25.125,7.117,87.938,8.14,366.052
2019-06-03 02:00:00,4.0,25.0,7.047,86.648,8.16,365.712
2019-06-03 02:00:00,4.5,25.0,7.045,86.562,8.159,365.338
2019-06-03 02:00:00,5.0,25.0,6.979,86.088,8.184,365.127
2019-06-03 02:00:00,5.5,25.0,6.976,86.373,8.154,365.074
2019-06-03 02:00:00,6.0,25.0,6.942,85.772,8.153,365.079
2019-06-03 02:00:00,6.5,25.0,6.974,86.171,8.15,365.062
2019-06-03 02:00:00,7.0,25.0,6.935,85.024,8.081,364.48
2019-06-03 02:00:00,7.5,25.0,6.901,84.687,8.074,364.449
2019-06-03 02:00:00,8.0,24.875,6.832,84.44,8.069,365.97
2019-06-03 02:00:00,8.5,24.5,5.608,68.985,7.915,367.468
2019-06-03 02:00:00,9.0,24.5,5.555,67.913,7.881,367.324
2019-06-03 02:00:00,9.5,23.875,2.99,36.003,7.597,369.391
2019-06-03 02:00:00,10.0,23.75,2.228,26.815,7.507,368.168
2019-06-03 04:00:00,0.0,26.375,10.401,131.544,8.618,362.757
2019-06-03 04:00:00,0.5,26.375,10.466,132.025,8.614,362.628
2019-06-03 04:00:00,1.0,26.25,9.216,116.312,8.465,364.091
2019-06-03 04:00:00,1.5,25.5,7.769,96.858,8.275,366.242
2019-06-03 04:00:00,2.0,25.375,7.664,95.171,8.273,365.829
2019-06-03 04:00:00,2.5,25.25,7.394,91.768,8.201,367.142
2019-06-03 04:00:00,3.0,25.125,7.154,88.392,8.187,364.71
2019-06-03 04:00:00,3.5,25.125,7.079,87.233,8.17,364.263
2019-06-03 04:00:00,4.0,25.125,7.013,86.929,8.139,364.167
2019-06-03 04:00:00,4.5,25.125,7.046,87.191,8.177,364.169
2019-06-03 04:00:00,5.0,25.125,7.011,86.562,8.153,364.03
2019-06-03 04:00:00,5.5,25.0,6.944,85.794,8.155,365.709
2019-06-03 04:00:00,6.0,25.0,6.937,85.021,8.091,365.211
2019-06-03 04:00:00,6.5,25.0,6.835,84.102,8.092,364.207
2019-06-03 04:00:00,7.0,24.875,6.594,81.427,8.028,364.727
2019-06-03 04:00:00,7.5,24.875,6.493,79.962,8.032,364.118
2019-06-03 04:00:00,8.0,24.75,5.975,73.096,7.97,366.678
2019-06-03 04:00:00,8.5,24.625,5.808,70.66,7.911,366.437
2019-06-03 04:00:00,9.0,24.25,4.338,52.585,7.737,367.205
2019-06-03 04:00:00,9.5,23.875,2.792,33.574,7.571,368.561
2019-06-03 04:00:00,10.0,23.625,2.174,26.003,7.507,368.656
2019-06-03 06:00:00,0.0,26.25,9.915,124.705,8.505,365.018
2019-06-03 06:00:00,0.5,26.25,9.986,125.563,8.552,363.15
2019-06-03 06:00:00,1.0,26.125,9.018,114.385,8.463,363.891
2019-06-03 06:00:00,1.5,25.875,8.179,102.295,8.36,365.463
2019-06-03 06:00:00,2.0,25.25,7.407,92.232,8.281,365.476
2019-06-03 06:00:00,2.5,25.25,7.298,90.9,8.2,364.877
2019-06-03 06:00:00,3.0,25.25,7.26,90.281,8.188,366.37
2019-06-03 06:00:00,3.5,25.125,7.056,87.45,8.16,365.271
2019-06-03 06:00:00,4.0,25.125,7.016,86.965,8.182,362.782
2019-06-03 06:00:00,4.5,25.125,6.985,86.098,8.171,364.519
2019-06-03 06:00:00,5.0,25.125,6.915,85.05,8.176,364.188
2019-06-03 06:00:00,5.5,25.0,6.81,84.402,8.089,365.47
2019-06-03 06:00:00,6.0,25.0,6.738,82.566,8.087,364.634
