STATION,NAME,DATE,TAVG,TMAX,TMIN
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/19/2011,,80,61
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/20/2011,,78,61
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/21/2011,,82,63
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/22/2011,,79,55
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/23/2011,,67,55
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/24/2011,,79,64
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/25/2011,,86,46
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/26/2011,,76,46
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/27/2011,,80,60
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",2/28/2011,,89,59
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/1/2011,,75,46
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/2/2011,,74,43
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/3/2011,,78,44
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/4/2011,,77,55
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/5/2011,,79,54
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/6/2011,,69,35
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/7/2011,,68,37
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/8/2011,,78,45
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/9/2011,,84,56
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/10/2011,,76,40
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/11/2011,,75,41
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/12/2011,,78,40
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/13/2011,,83,58
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/14/2011,,77,63
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/15/2011,,75,49
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/16/2011,,76,51
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/17/2011,,84,62
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/18/2011,,84,67
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/19/2011,,87,65
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/20/2011,,83,65
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/21/2011,,81,65
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/22/2011,,82,65
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/23/2011,,84,66
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/24/2011,,87,63
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/25/2011,,84,63
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/26/2011,,86,66
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/27/2011,,87,66
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/28/2011,,79,53
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/29/2011,,67,53
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/30/2011,,74,50
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",3/31/2011,,71,46
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/1/2011,,81,47
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/2/2011,,94,63
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/3/2011,,87,68
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/4/2011,,84,70
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/5/2011,,80,41
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/6/2011,,77,41
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/7/2011,,86,49
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/8/2011,,86,67
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/9/2011,,95,67
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/10/2011,,93,68
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/11/2011,,93,64
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/12/2011,,84,50
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/13/2011,,84,51
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/14/2011,,84,51
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/15/2011,,87,67
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/16/2011,,84,50
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/17/2011,,80,48
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/18/2011,,84,50
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/19/2011,,93,71
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/20/2011,,93,72
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/21/2011,,87,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/22/2011,,91,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/23/2011,,91,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/24/2011,,91,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/25/2011,,88,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/26/2011,,93,70
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/27/2011,,96,72
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/28/2011,,90,58
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/29/2011,,83,55
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",4/30/2011,,90,56
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/1/2011,,91,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/2/2011,,91,52
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/3/2011,,59,48
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/4/2011,,76,48
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/5/2011,,79,49
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/6/2011,,84,52
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/7/2011,,88,66
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/8/2011,,92,70
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/9/2011,,96,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/10/2011,,96,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/11/2011,,91,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/12/2011,,89,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/13/2011,,78,62
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/14/2011,,91,56
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/15/2011,,83,57
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/16/2011,,80,59
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/17/2011,,86,58
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/18/2011,,89,58
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/19/2011,,88,71
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/20/2011,,82,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/21/2011,,91,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/22/2011,,91,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/23/2011,,94,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/24/2011,,91,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/25/2011,,96,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/26/2011,,99,72
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/27/2011,,95,72
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/28/2011,,100,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/29/2011,,100,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/30/2011,,96,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",5/31/2011,,97,78
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/1/2011,,97,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/2/2011,,96,67
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/3/2011,,96,69
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/4/2011,,96,69
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/5/2011,,96,72
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/6/2011,,98,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/7/2011,,101,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/8/2011,,98,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/9/2011,,96,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/10/2011,,96,73
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/11/2011,,97,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/12/2011,,97,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/13/2011,,98,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/14/2011,,98,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/15/2011,,100,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/16/2011,,101,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/17/2011,,101,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/18/2011,,103,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/19/2011,,103,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/20/2011,,102,78
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/21/2011,,99,78
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/22/2011,,99,68
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/23/2011,,89,69
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/24/2011,,93,71
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/25/2011,,94,72
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/26/2011,,95,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/27/2011,,97,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/28/2011,,97,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/29/2011,,96,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",6/30/2011,,95,72
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/1/2011,,98,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/2/2011,,96,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/3/2011,,96,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/4/2011,,99,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/5/2011,,97,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/6/2011,,97,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/7/2011,,98,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/8/2011,,97,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/9/2011,,99,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/10/2011,,98,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/11/2011,,98,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/12/2011,,100,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/13/2011,,99,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/14/2011,,99,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/15/2011,,100,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/16/2011,,101,78
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/17/2011,,97,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/18/2011,,98,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/19/2011,,100,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/20/2011,,101,74
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/21/2011,,99,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/22/2011,,99,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/23/2011,,100,79
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/24/2011,,101,78
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/25/2011,,101,75
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/26/2011,,101,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/27/2011,,100,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/28/2011,,101,76
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/29/2011,,101,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/30/2011,,100,77
USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",7/31/2011,,98,76
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/7/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/8/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/9/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/10/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/13/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/14/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/15/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/3/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",6/3/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",6/9/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",6/11/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",6/29/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",6/30/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/9/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/12/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/13/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/15/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/16/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/19/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/20/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/21/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/22/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/23/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/24/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/26/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/27/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/28/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/29/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",7/30/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/2/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/3/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/4/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/5/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/6/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/9/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/10/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/11/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/12/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/13/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/14/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/16/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/17/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/18/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/19/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/20/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/21/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/23/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/24/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/25/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/26/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/27/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/28/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/30/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",8/31/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/1/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/2/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/3/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/4/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/7/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/8/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/9/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/10/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/13/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/14/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/15/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/16/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/17/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/18/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/19/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/20/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/21/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/22/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/23/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/24/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/27/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/28/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/29/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",9/30/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/1/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/4/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/5/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/6/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/7/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/8/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/11/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/12/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/13/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/14/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/15/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/18/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/19/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/20/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/21/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/22/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/25/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/26/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/27/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/28/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",10/29/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/1/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/3/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/4/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/5/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/9/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/10/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/11/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/12/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/13/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/15/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/16/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/17/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/20/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/22/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/23/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/24/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/29/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",11/30/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/1/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/2/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/3/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/6/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/7/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/8/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/9/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/10/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/13/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/14/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/15/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/16/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/17/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/20/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/21/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/22/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/23/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/25/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/27/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/28/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/29/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",12/30/2010,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/3/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/4/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/5/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/6/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/8/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/9/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/10/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/11/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/12/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/13/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/14/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/15/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/16/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/17/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/18/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/19/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/20/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/21/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/24/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",1/31/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/1/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/2/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/3/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/4/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/9/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/10/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/11/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/14/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/15/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/16/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/17/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/18/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/21/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/22/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/23/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/24/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/25/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",2/28/2011,,,
US1TXBXR075,"SHAVANO PARK 1.1 W, TX US",3/1/2011,,,
